,ScD,AcD,ScA,AcA,1,2,3,4
2021-11-03,10:40,10:40,12:46,12:48,1040,1040,1246,1248
2021-11-04,10:40,10:39,12:46,12:45,1040,1039,1246,1245
2021-11-05,10:40,10:39,12:46,12:46,1040,1039,1246,1246
2021-11-08,10:40,10:41,12:46,12:47,1040,1041,1246,1247
2021-11-09,10:40,10:39,12:46,12:44,1040,1039,1246,1244
2021-11-10,10:40,10:40,12:46,12:49,1040,1040,1246,1249
2021-11-11,10:40,10:40,12:46,12:48,1040,1040,1246,1248
2021-11-12,10:40,10:39,12:46,12:47,1040,1039,1246,1247
2021-11-15,10:40,10:40,12:46,12:49,1040,1040,1246,1249
2021-11-16,10:40,10:40,12:46,12:54,1040,1040,1246,1254
2021-11-17,10:40,10:39,12:46,12:56,1040,1039,1246,1256
2021-11-18,10:40,10:40,12:46,12:56,1040,1040,1246,1256
2021-11-19,10:40,10:39,12:46,12:48,1040,1039,1246,1248
2021-11-22,10:40,10:39,12:46,12:49,1040,1039,1246,1249
2021-11-23,10:40,10:39,12:46,12:52,1040,1039,1246,1252
2021-11-24,10:40,10:39,12:46,12:47,1040,1039,1246,1247
2021-11-25,10:40,10:39,12:46,12:49,1040,1039,1246,1249
2021-11-26,10:40,10:58,12:46,13:11,1040,1058,1246,1311
2021-11-29,10:40,10:40,12:46,13:10,1040,1040,1246,1310
2021-11-30,10:40,10:40,12:46,12:49,1040,1040,1246,1249
2021-12-01,10:40,10:40,12:46,12:49,1040,1040,1246,1249
2021-12-02,10:40,10:40,12:46,12:51,1040,1040,1246,1251
2021-12-03,10:40,10:40,12:46,12:49,1040,1040,1246,1249
2021-12-06,10:40,10:39,12:46,12:51,1040,1039,1246,1251
2021-12-07,10:40,10:39,12:46,12:47,1040,1039,1246,1247
2021-12-08,10:40,10:39,12:46,12:47,1040,1039,1246,1247
2021-12-09,10:40,10:40,12:46,12:49,1040,1040,1246,1249
2021-12-10,10:40,10:42,12:46,12:47,1040,1042,1246,1247
2021-12-13,10:40,10:39,12:46,12:48,1040,1039,1246,1248
2021-12-14,10:40,10:40,12:46,12:44,1040,1040,1246,1244
2021-12-15,10:40,10:40,12:46,12:44,1040,1040,1246,1244
2021-12-16,10:40,10:39,12:46,13:18,1040,1039,1246,1318
2021-12-17,10:40,11:04,12:46,13:19,1040,1104,1246,1319
2021-12-20,10:40,10:39,12:46,12:51,1040,1039,1246,1251
2021-12-21,10:40,11:07,12:46,13:19,1040,1107,1246,1319
2021-12-22,10:40,10:39,12:46,12:46,1040,1039,1246,1246
2021-12-23,10:40,10:44,12:46,12:46,1040,1044,1246,1246
2021-12-24,10:40,11:02,12:46,13:16,1040,1102,1246,1316
2021-12-28,10:40,10:39,12:46,12:46,1040,1039,1246,1246
2021-12-29,10:40,10:40,12:46,12:53,1040,1040,1246,1253
2021-12-30,10:40,10:40,12:46,12:47,1040,1040,1246,1247
2021-12-31,10:40,10:39,12:46,13:03,1040,1039,1246,1303
2022-01-13,10:40,10:40,12:46,12:46,1040,1040,1246,1246
2022-01-14,10:40,10:39,12:46,12:48,1040,1039,1246,1248
2022-02-28,10:40,10:40,12:46,12:45,1040,1040,1246,1245
2022-03-01,10:40,10:40,12:46,12:45,1040,1040,1246,1245
2022-03-02,10:40,10:39,12:46,12:53,1040,1039,1246,1253
2022-03-03,10:40,10:40,12:46,12:52,1040,1040,1246,1252
2022-03-04,10:40,10:40,12:46,12:50,1040,1040,1246,1250
2022-03-07,10:40,10:39,12:46,12:46,1040,1039,1246,1246
2022-03-08,10:40,10:39,12:46,12:52,1040,1039,1246,1252
2022-03-09,10:40,10:48,12:46,13:03,1040,1048,1246,1303
2022-03-10,10:40,10:39,12:46,12:54,1040,1039,1246,1254
2022-03-11,10:40,10:40,12:46,12:50,1040,1040,1246,1250
2022-03-14,10:40,10:40,12:46,12:51,1040,1040,1246,1251
2022-03-15,10:40,10:39,12:46,12:44,1040,1039,1246,1244
2022-03-16,10:40,10:39,12:46,12:45,1040,1039,1246,1245
2022-03-17,10:40,10:40,12:46,12:46,1040,1040,1246,1246
2022-03-18,10:40,10:39,12:46,12:49,1040,1039,1246,1249
2022-03-21,10:40,10:39,12:46,12:47,1040,1039,1246,1247
2022-03-22,10:40,10:39,12:46,12:48,1040,1039,1246,1248
2022-03-23,10:40,10:40,12:46,12:53,1040,1040,1246,1253
2022-03-24,10:40,10:39,12:46,12:53,1040,1039,1246,1253
2022-03-25,10:40,10:40,12:46,12:51,1040,1040,1246,1251
2022-03-28,10:40,10:42,12:46,12:50,1040,1042,1246,1250
2022-03-29,10:40,10:41,12:46,12:49,1040,1041,1246,1249
2022-03-30,10:40,10:40,12:46,12:51,1040,1040,1246,1251
2022-03-31,10:40,10:39,12:46,12:50,1040,1039,1246,1250
2022-04-01,10:40,10:39,12:46,12:53,1040,1039,1246,1253
2022-04-04,10:40,10:40,12:46,12:49,1040,1040,1246,1249
2022-04-05,10:40,10:40,12:46,12:52,1040,1040,1246,1252
2022-04-06,10:40,10:40,12:46,12:51,1040,1040,1246,1251
2022-04-07,10:40,10:39,12:46,13:43,1040,1039,1246,1343
2022-04-08,10:40,10:39,12:46,12:57,1040,1039,1246,1257
2022-04-11,10:40,10:40,12:46,12:52,1040,1040,1246,1252
2022-04-12,10:40,10:40,12:46,12:51,1040,1040,1246,1251
2022-04-13,10:40,10:40,12:46,12:56,1040,1040,1246,1256
2022-04-14,10:40,10:40,12:46,12:54,1040,1040,1246,1254
2022-04-19,10:40,10:53,12:46,13:09,1040,1053,1246,1309
2022-04-20,10:40,10:40,12:46,12:45,1040,1040,1246,1245
2022-04-21,10:40,10:40,12:46,12:53,1040,1040,1246,1253
2022-04-22,10:40,10:39,12:46,13:06,1040,1039,1246,1306
2022-04-25,10:40,10:39,12:46,12:49,1040,1039,1246,1249
2022-04-26,10:40,10:41,12:46,12:54,1040,1041,1246,1254
2022-04-27,10:40,10:41,12:46,12:47,1040,1041,1246,1247
2022-04-28,10:40,10:40,12:46,12:48,1040,1040,1246,1248
2022-04-29,10:40,10:40,12:46,12:55,1040,1040,1246,1255
2021-12-13,10:56,10:56,13:05,13:12,1056,1056,1305,1312
2021-12-14,10:56,10:56,13:05,13:06,1056,1056,1305,1306
2021-12-15,10:56,10:55,13:05,13:22,1056,1055,1305,1322
2021-12-16,10:56,11:02,13:05,13:54,1056,1102,1305,1354
2021-12-17,10:56,11:07,13:05,13:12,1056,1107,1305,1312
2021-12-20,10:56,10:55,13:05,13:16,1056,1055,1305,1316
2021-12-22,10:56,11:02,13:05,13:07,1056,1102,1305,1307
2021-12-23,10:56,10:55,13:05,13:07,1056,1055,1305,1307
2021-12-24,10:56,10:56,13:05,13:03,1056,1056,1305,1303
2021-12-28,10:56,10:58,13:05,13:06,1056,1058,1305,1306
2021-12-29,10:56,10:56,13:05,13:04,1056,1056,1305,1304
2021-12-30,10:56,10:56,13:05,13:12,1056,1056,1305,1312
2021-12-31,10:56,10:55,13:05,13:11,1056,1055,1305,1311
2022-01-13,10:56,10:56,13:05,13:05,1056,1056,1305,1305
2022-01-14,10:56,11:03,13:05,13:12,1056,1103,1305,1312
2022-04-01,10:56,10:55,13:05,13:12,1056,1055,1305,1312
2022-04-08,10:56,10:55,13:05,13:06,1056,1055,1305,1306
2022-04-14,10:56,10:56,13:05,13:09,1056,1056,1305,1309
2022-04-19,10:56,10:57,13:05,13:05,1056,1057,1305,1305
2022-04-22,10:56,10:56,13:05,13:14,1056,1056,1305,1314
2022-04-29,10:56,10:56,13:05,13:09,1056,1056,1305,1309
2022-01-10,11:12,11:11,13:46,13:45,1112,1111,1346,1345
2021-09-01,11:20,11:20,13:27,13:30,1120,1120,1327,1330
2021-09-02,11:20,11:19,13:27,13:28,1120,1119,1327,1328
2021-09-03,11:20,11:20,13:27,13:28,1120,1120,1327,1328
2021-09-06,11:20,11:19,13:27,13:50,1120,1119,1327,1350
2021-09-07,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2021-09-08,11:20,11:19,13:27,13:30,1120,1119,1327,1330
2021-09-09,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2021-09-10,11:20,11:19,13:27,13:30,1120,1119,1327,1330
2021-09-13,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2021-09-14,11:20,11:21,13:27,13:31,1120,1121,1327,1331
2021-09-15,11:20,11:19,13:27,13:30,1120,1119,1327,1330
2021-09-16,11:20,11:20,13:27,13:35,1120,1120,1327,1335
2021-09-17,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2021-09-20,11:20,11:20,13:27,13:28,1120,1120,1327,1328
2021-09-21,11:20,11:19,13:27,13:26,1120,1119,1327,1326
2021-09-22,11:20,11:19,13:27,13:32,1120,1119,1327,1332
2021-09-23,11:20,11:19,13:27,13:36,1120,1119,1327,1336
2021-09-24,11:20,11:21,13:27,13:31,1120,1121,1327,1331
2021-09-27,11:20,11:19,13:27,13:28,1120,1119,1327,1328
2021-09-28,11:20,11:20,13:27,13:37,1120,1120,1327,1337
2021-09-29,11:20,11:19,13:27,13:31,1120,1119,1327,1331
2021-09-30,11:20,11:19,13:27,13:33,1120,1119,1327,1333
2021-10-01,11:20,11:21,13:27,13:28,1120,1121,1327,1328
2021-10-04,11:20,11:19,13:27,13:28,1120,1119,1327,1328
2021-10-05,11:20,11:20,13:27,13:32,1120,1120,1327,1332
2021-10-06,11:20,11:20,13:27,13:28,1120,1120,1327,1328
2021-10-07,11:20,11:20,13:27,13:49,1120,1120,1327,1349
2021-10-08,11:20,11:19,13:27,13:37,1120,1119,1327,1337
2021-10-11,11:20,11:20,13:27,13:33,1120,1120,1327,1333
2021-10-12,11:20,11:20,13:27,13:29,1120,1120,1327,1329
2021-10-13,11:20,11:20,13:27,13:30,1120,1120,1327,1330
2021-10-14,11:20,11:19,13:27,13:30,1120,1119,1327,1330
2021-10-15,11:20,11:20,13:27,13:30,1120,1120,1327,1330
2021-10-18,11:20,11:20,13:27,13:36,1120,1120,1327,1336
2021-10-19,11:20,11:20,13:27,13:34,1120,1120,1327,1334
2021-10-20,11:20,11:19,13:27,13:27,1120,1119,1327,1327
2021-10-21,11:20,11:19,13:27,13:44,1120,1119,1327,1344
2021-10-22,11:20,11:40,13:27,13:53,1120,1140,1327,1353
2021-10-25,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2021-10-26,11:20,11:20,13:27,13:31,1120,1120,1327,1331
2021-10-27,11:20,11:20,13:27,13:35,1120,1120,1327,1335
2021-10-28,11:20,11:23,13:27,13:33,1120,1123,1327,1333
2021-10-29,11:20,11:20,13:27,13:39,1120,1120,1327,1339
2021-11-01,11:20,11:29,13:27,13:40,1120,1129,1327,1340
2021-11-02,11:20,11:19,13:27,13:28,1120,1119,1327,1328
2021-11-03,11:20,11:20,13:27,13:42,1120,1120,1327,1342
2021-11-04,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2021-11-05,11:20,11:20,13:27,13:29,1120,1120,1327,1329
2021-11-08,11:20,11:20,13:27,13:27,1120,1120,1327,1327
2021-11-09,11:20,11:21,13:27,13:36,1120,1121,1327,1336
2021-11-10,11:20,11:19,13:27,13:27,1120,1119,1327,1327
2021-11-11,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2021-11-12,11:20,11:19,13:27,13:42,1120,1119,1327,1342
2021-11-15,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2021-11-16,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2021-11-17,11:20,11:19,13:27,13:31,1120,1119,1327,1331
2021-11-18,11:20,11:19,13:27,13:30,1120,1119,1327,1330
2021-11-19,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2021-11-22,11:20,11:19,13:27,13:30,1120,1119,1327,1330
2021-11-23,11:20,11:20,13:27,13:33,1120,1120,1327,1333
2021-11-24,11:20,11:20,13:27,13:28,1120,1120,1327,1328
2021-11-25,11:20,11:20,13:27,13:28,1120,1120,1327,1328
2021-11-26,11:20,11:32,13:27,13:51,1120,1132,1327,1351
2021-11-29,11:20,11:19,13:27,13:49,1120,1119,1327,1349
2021-11-30,11:20,11:19,13:27,13:31,1120,1119,1327,1331
2021-12-01,11:20,11:19,13:27,13:30,1120,1119,1327,1330
2021-12-02,11:20,11:19,13:27,13:30,1120,1119,1327,1330
2021-12-03,11:20,11:20,13:27,13:39,1120,1120,1327,1339
2021-12-06,11:20,11:19,13:27,13:33,1120,1119,1327,1333
2021-12-07,11:20,11:20,13:27,13:28,1120,1120,1327,1328
2021-12-08,11:20,11:19,13:27,13:32,1120,1119,1327,1332
2021-12-09,11:20,11:20,13:27,13:32,1120,1120,1327,1332
2021-12-10,11:20,11:20,13:27,13:33,1120,1120,1327,1333
2021-12-13,11:20,11:19,13:27,13:28,1120,1119,1327,1328
2021-12-14,11:20,11:19,13:27,13:26,1120,1119,1327,1326
2021-12-15,11:20,11:20,13:27,13:32,1120,1120,1327,1332
2021-12-16,11:20,11:19,13:27,14:21,1120,1119,1327,1421
2021-12-17,11:20,11:33,13:27,13:41,1120,1133,1327,1341
2021-12-20,11:20,11:20,13:27,13:36,1120,1120,1327,1336
2021-12-21,11:20,11:20,13:27,13:28,1120,1120,1327,1328
2021-12-22,11:20,11:19,13:27,13:27,1120,1119,1327,1327
2021-12-24,11:20,11:36,13:27,13:59,1120,1136,1327,1359
2021-12-27,11:20,11:20,13:27,13:28,1120,1120,1327,1328
2021-12-28,11:20,11:20,13:27,13:26,1120,1120,1327,1326
2021-12-29,11:20,11:19,13:27,13:27,1120,1119,1327,1327
2021-12-30,11:20,11:19,13:27,13:36,1120,1119,1327,1336
2021-12-31,11:20,11:21,13:27,13:27,1120,1121,1327,1327
2022-01-03,11:20,11:19,13:27,13:27,1120,1119,1327,1327
2022-01-13,11:20,11:19,13:27,13:26,1120,1119,1327,1326
2022-01-14,11:20,11:19,13:27,13:27,1120,1119,1327,1327
2022-02-28,11:20,11:19,13:27,13:30,1120,1119,1327,1330
2022-03-01,11:20,11:20,13:27,13:29,1120,1120,1327,1329
2022-03-02,11:20,11:19,13:27,13:28,1120,1119,1327,1328
2022-03-03,11:20,11:22,13:27,13:30,1120,1122,1327,1330
2022-03-04,11:20,11:19,13:27,13:27,1120,1119,1327,1327
2022-03-07,11:20,11:20,13:27,13:29,1120,1120,1327,1329
2022-03-08,11:20,11:19,13:27,13:35,1120,1119,1327,1335
2022-03-09,11:20,11:20,13:27,13:31,1120,1120,1327,1331
2022-03-10,11:20,11:19,13:27,13:55,1120,1119,1327,1355
2022-03-11,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2022-03-14,11:20,11:20,13:27,13:26,1120,1120,1327,1326
2022-03-15,11:20,11:20,13:27,13:28,1120,1120,1327,1328
2022-03-16,11:20,11:19,13:27,13:28,1120,1119,1327,1328
2022-03-17,11:20,11:19,13:27,13:34,1120,1119,1327,1334
2022-03-18,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2022-03-21,11:20,11:20,13:27,13:30,1120,1120,1327,1330
2022-03-22,11:20,11:19,13:27,13:32,1120,1119,1327,1332
2022-03-23,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2022-03-24,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2022-03-25,11:20,11:19,13:27,13:33,1120,1119,1327,1333
2022-03-28,11:20,11:20,13:27,13:33,1120,1120,1327,1333
2022-03-29,11:20,11:19,13:27,13:27,1120,1119,1327,1327
2022-03-30,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2022-03-31,11:20,11:19,13:27,13:28,1120,1119,1327,1328
2022-04-01,11:20,11:19,13:27,13:25,1120,1119,1327,1325
2022-04-04,11:20,11:26,13:27,13:38,1120,1126,1327,1338
2022-04-05,11:20,11:19,13:27,13:36,1120,1119,1327,1336
2022-04-06,11:20,11:19,13:27,13:30,1120,1119,1327,1330
2022-04-07,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2022-04-08,11:20,11:20,13:27,13:28,1120,1120,1327,1328
2022-04-11,11:20,11:19,13:27,13:27,1120,1119,1327,1327
2022-04-12,11:20,11:19,13:27,13:29,1120,1119,1327,1329
2022-04-13,11:20,11:19,13:27,13:27,1120,1119,1327,1327
2022-04-14,11:20,11:20,13:27,13:27,1120,1120,1327,1327
2022-04-19,11:20,11:19,13:27,13:27,1120,1119,1327,1327
2022-04-20,11:20,11:19,13:27,13:31,1120,1119,1327,1331
2022-04-21,11:20,11:19,13:27,13:27,1120,1119,1327,1327
2022-04-22,11:20,11:20,13:27,13:30,1120,1120,1327,1330
2022-04-25,11:20,11:20,13:27,13:28,1120,1120,1327,1328
2022-04-26,11:20,11:20,13:27,13:27,1120,1120,1327,1327
2022-04-27,11:20,11:20,13:27,13:31,1120,1120,1327,1331
2022-04-28,11:20,11:19,13:27,13:30,1120,1119,1327,1330
2022-04-29,11:20,11:20,13:27,13:28,1120,1120,1327,1328
2022-01-17,11:20,11:19,13:38,13:37,1120,1119,1338,1337
2022-01-18,11:20,11:19,13:38,13:36,1120,1119,1338,1336
2022-01-19,11:20,11:19,13:38,13:40,1120,1119,1338,1340
2022-01-20,11:20,11:19,13:38,13:36,1120,1119,1338,1336
2022-01-21,11:20,11:19,13:38,13:35,1120,1119,1338,1335
2022-01-24,11:20,11:19,13:38,13:37,1120,1119,1338,1337
2022-01-25,11:20,11:19,13:38,13:37,1120,1119,1338,1337
2022-01-26,11:20,11:19,13:38,13:36,1120,1119,1338,1336
2022-01-27,11:20,11:19,13:38,13:36,1120,1119,1338,1336
2022-01-28,11:20,11:21,13:38,13:37,1120,1121,1338,1337
2022-01-31,11:20,11:19,13:38,13:56,1120,1119,1338,1356
2022-02-02,11:20,11:19,13:38,13:37,1120,1119,1338,1337
2022-02-03,11:20,11:19,13:38,13:37,1120,1119,1338,1337
2022-02-04,11:20,11:19,13:38,13:36,1120,1119,1338,1336
2022-02-07,11:20,11:19,13:38,13:38,1120,1119,1338,1338
2022-02-08,11:20,11:20,13:38,13:37,1120,1120,1338,1337
2022-02-09,11:20,11:19,13:38,13:37,1120,1119,1338,1337
2022-02-10,11:20,11:19,13:38,13:38,1120,1119,1338,1338
2022-02-11,11:20,11:19,13:38,13:37,1120,1119,1338,1337
2022-02-14,11:20,11:19,13:38,13:44,1120,1119,1338,1344
2022-02-15,11:20,11:20,13:38,13:38,1120,1120,1338,1338
2022-02-16,11:20,11:19,13:38,13:40,1120,1119,1338,1340
2022-02-21,11:20,11:20,13:38,14:34,1120,1120,1338,1434
2022-02-22,11:20,11:19,13:38,13:46,1120,1119,1338,1346
2022-02-23,11:20,11:20,13:38,14:12,1120,1120,1338,1412
2022-02-24,11:20,11:19,13:38,13:35,1120,1119,1338,1335
2022-02-25,11:20,11:20,13:38,13:39,1120,1120,1338,1339
2022-01-04,11:20,11:20,13:46,13:47,1120,1120,1346,1347
2022-01-05,11:20,11:19,13:46,13:46,1120,1119,1346,1346
2022-01-06,11:20,11:19,13:46,13:44,1120,1119,1346,1344
2022-01-07,11:20,11:20,13:46,13:49,1120,1120,1346,1349
2022-01-11,11:20,11:19,13:46,13:49,1120,1119,1346,1349
2022-01-12,11:20,11:19,13:46,13:51,1120,1119,1346,1351
2022-01-10,11:32,11:31,14:05,14:03,1132,1131,1405,1403
2021-09-01,11:40,11:40,13:46,13:46,1140,1140,1346,1346
2021-09-02,11:40,11:40,13:46,13:46,1140,1140,1346,1346
2021-09-03,11:40,11:39,13:46,13:45,1140,1139,1346,1345
2021-09-06,11:40,11:39,13:46,13:54,1140,1139,1346,1354
2021-09-07,11:40,11:40,13:46,13:47,1140,1140,1346,1347
2021-09-08,11:40,11:42,13:46,13:49,1140,1142,1346,1349
2021-09-09,11:40,11:47,13:46,13:48,1140,1147,1346,1348
2021-09-10,11:40,11:39,13:46,13:48,1140,1139,1346,1348
2021-09-13,11:40,11:40,13:46,13:48,1140,1140,1346,1348
2021-09-14,11:40,11:39,13:46,13:47,1140,1139,1346,1347
2021-09-15,11:40,11:39,13:46,13:49,1140,1139,1346,1349
2021-09-16,11:40,11:40,13:46,13:50,1140,1140,1346,1350
2021-09-17,11:40,11:39,13:46,13:45,1140,1139,1346,1345
2021-09-20,11:40,11:39,13:46,13:46,1140,1139,1346,1346
2021-09-21,11:40,11:40,13:46,13:45,1140,1140,1346,1345
2021-09-22,11:40,11:55,13:46,14:01,1140,1155,1346,1401
2021-09-23,11:40,11:39,13:46,13:47,1140,1139,1346,1347
2021-09-24,11:40,11:40,13:46,13:53,1140,1140,1346,1353
2021-09-27,11:40,11:40,13:46,13:53,1140,1140,1346,1353
2021-09-28,11:40,11:39,13:46,13:46,1140,1139,1346,1346
2021-09-29,11:40,11:39,13:46,13:48,1140,1139,1346,1348
2021-09-30,11:40,11:40,13:46,13:46,1140,1140,1346,1346
2021-10-01,11:40,11:40,13:46,13:48,1140,1140,1346,1348
2021-10-04,11:40,11:41,13:46,13:47,1140,1141,1346,1347
2021-10-05,11:40,11:41,13:46,13:45,1140,1141,1346,1345
2021-10-06,11:40,11:39,13:46,13:46,1140,1139,1346,1346
2021-10-07,11:40,11:39,13:46,13:45,1140,1139,1346,1345
2021-10-08,11:40,11:39,13:46,13:47,1140,1139,1346,1347
2021-10-11,11:40,11:39,13:46,13:48,1140,1139,1346,1348
2021-10-12,11:40,11:39,13:46,13:50,1140,1139,1346,1350
2021-10-13,11:40,11:40,13:46,13:49,1140,1140,1346,1349
2021-10-14,11:40,11:39,13:46,13:48,1140,1139,1346,1348
2021-10-15,11:40,11:39,13:46,13:49,1140,1139,1346,1349
2021-10-18,11:40,11:39,13:46,13:50,1140,1139,1346,1350
2021-10-19,11:40,11:39,13:46,13:52,1140,1139,1346,1352
2021-10-20,11:40,11:39,13:46,13:46,1140,1139,1346,1346
2021-10-21,11:40,11:40,13:46,13:54,1140,1140,1346,1354
2021-10-22,11:40,11:40,13:46,13:45,1140,1140,1346,1345
2021-10-25,11:40,11:39,13:46,13:53,1140,1139,1346,1353
2021-10-26,11:40,11:39,13:46,13:46,1140,1139,1346,1346
2021-10-27,11:40,11:39,13:46,13:52,1140,1139,1346,1352
2021-10-28,11:40,11:39,13:46,13:45,1140,1139,1346,1345
2021-10-29,11:40,11:40,13:46,13:53,1140,1140,1346,1353
2021-11-01,11:40,11:58,13:46,14:10,1140,1158,1346,1410
2021-11-02,11:40,11:40,13:46,13:44,1140,1140,1346,1344
2021-11-03,11:40,11:39,13:46,14:06,1140,1139,1346,1406
2021-11-04,11:40,11:39,13:46,13:51,1140,1139,1346,1351
2021-11-05,11:40,11:41,13:46,13:46,1140,1141,1346,1346
2021-11-08,11:40,11:39,13:46,13:51,1140,1139,1346,1351
2021-11-09,11:40,11:39,13:46,14:06,1140,1139,1346,1406
2021-11-10,11:40,11:39,13:46,13:48,1140,1139,1346,1348
2021-11-11,11:40,11:41,13:46,13:49,1140,1141,1346,1349
2021-11-12,11:40,11:39,13:46,13:46,1140,1139,1346,1346
2021-11-15,11:40,11:39,13:46,13:47,1140,1139,1346,1347
2021-11-16,11:40,11:40,13:46,13:48,1140,1140,1346,1348
2021-11-17,11:40,11:39,13:46,13:50,1140,1139,1346,1350
2021-11-18,11:40,11:39,13:46,13:49,1140,1139,1346,1349
2021-11-19,11:40,11:39,13:46,13:49,1140,1139,1346,1349
2021-11-22,11:40,11:39,13:46,13:48,1140,1139,1346,1348
2021-11-23,11:40,11:39,13:46,13:55,1140,1139,1346,1355
2021-11-24,11:40,11:40,13:46,13:48,1140,1140,1346,1348
2021-11-25,11:40,11:39,13:46,13:47,1140,1139,1346,1347
2021-11-26,11:40,11:44,13:46,13:58,1140,1144,1346,1358
2021-11-29,11:40,11:42,13:46,14:09,1140,1142,1346,1409
2021-11-30,11:40,11:39,13:46,13:45,1140,1139,1346,1345
2021-12-01,11:40,11:40,13:46,13:57,1140,1140,1346,1357
2021-12-02,11:40,11:39,13:46,13:52,1140,1139,1346,1352
2021-12-03,11:40,11:39,13:46,13:49,1140,1139,1346,1349
2021-12-06,11:40,11:40,13:46,13:46,1140,1140,1346,1346
2021-12-07,11:40,11:40,13:46,13:56,1140,1140,1346,1356
2021-12-08,11:40,11:40,13:46,13:49,1140,1140,1346,1349
2021-12-09,11:40,11:41,13:46,13:47,1140,1141,1346,1347
2021-12-10,11:40,11:39,13:46,13:50,1140,1139,1346,1350
2021-12-13,11:40,11:39,13:46,13:50,1140,1139,1346,1350
2021-12-14,11:40,11:40,13:46,13:45,1140,1140,1346,1345
2021-12-15,11:40,11:39,13:46,13:46,1140,1139,1346,1346
2021-12-16,11:40,11:39,13:46,13:49,1140,1139,1346,1349
2021-12-17,11:40,12:06,13:46,14:43,1140,1206,1346,1443
2021-12-20,11:40,11:41,13:46,13:49,1140,1141,1346,1349
2021-12-21,11:40,11:39,13:46,13:50,1140,1139,1346,1350
2021-12-22,11:40,11:41,13:46,13:46,1140,1141,1346,1346
2021-12-23,11:40,11:40,13:46,14:06,1140,1140,1346,1406
2021-12-24,11:40,11:40,13:46,13:54,1140,1140,1346,1354
2021-12-28,11:40,11:40,13:46,13:46,1140,1140,1346,1346
2021-12-29,11:40,11:39,13:46,13:47,1140,1139,1346,1347
2021-12-30,11:40,11:40,13:46,13:51,1140,1140,1346,1351
2021-12-31,11:40,11:39,13:46,13:49,1140,1139,1346,1349
2022-01-03,11:40,11:39,13:46,13:47,1140,1139,1346,1347
2022-01-13,11:40,11:39,13:46,13:46,1140,1139,1346,1346
2022-01-14,11:40,11:39,13:46,13:53,1140,1139,1346,1353
2022-02-28,11:40,11:40,13:46,13:51,1140,1140,1346,1351
2022-03-01,11:40,11:39,13:46,13:47,1140,1139,1346,1347
2022-03-02,11:40,11:40,13:46,13:48,1140,1140,1346,1348
2022-03-03,11:40,11:40,13:46,13:48,1140,1140,1346,1348
2022-03-04,11:40,11:39,13:46,13:46,1140,1139,1346,1346
2022-03-07,11:40,11:39,13:46,13:52,1140,1139,1346,1352
2022-03-08,11:40,11:39,13:46,13:48,1140,1139,1346,1348
2022-03-09,11:40,11:39,13:46,13:55,1140,1139,1346,1355
2022-03-10,11:40,11:40,13:46,14:02,1140,1140,1346,1402
2022-03-11,11:40,11:40,13:46,13:45,1140,1140,1346,1345
2022-03-14,11:40,11:39,13:46,13:51,1140,1139,1346,1351
2022-03-15,11:40,11:39,13:46,13:46,1140,1139,1346,1346
2022-03-16,11:40,11:40,13:46,13:48,1140,1140,1346,1348
2022-03-17,11:40,11:40,13:46,13:48,1140,1140,1346,1348
2022-03-18,11:40,11:40,13:46,13:47,1140,1140,1346,1347
2022-03-21,11:40,11:40,13:46,13:49,1140,1140,1346,1349
2022-03-22,11:40,11:39,13:46,13:47,1140,1139,1346,1347
2022-03-23,11:40,11:39,13:46,14:01,1140,1139,1346,1401
2022-03-24,11:40,11:40,13:46,13:44,1140,1140,1346,1344
2022-03-25,11:40,11:40,13:46,13:52,1140,1140,1346,1352
2022-03-28,11:40,11:40,13:46,13:50,1140,1140,1346,1350
2022-03-29,11:40,11:40,13:46,13:53,1140,1140,1346,1353
2022-03-30,11:40,11:41,13:46,13:46,1140,1141,1346,1346
2022-03-31,11:40,11:40,13:46,13:52,1140,1140,1346,1352
2022-04-01,11:40,11:40,13:46,13:50,1140,1140,1346,1350
2022-04-04,11:40,11:39,13:46,13:47,1140,1139,1346,1347
2022-04-05,11:40,11:39,13:46,13:44,1140,1139,1346,1344
2022-04-06,11:40,11:40,13:46,13:46,1140,1140,1346,1346
2022-04-07,11:40,11:40,13:46,14:01,1140,1140,1346,1401
2022-04-08,11:40,11:39,13:46,13:50,1140,1139,1346,1350
2022-04-11,11:40,11:39,13:46,13:45,1140,1139,1346,1345
2022-04-12,11:40,11:40,13:46,13:46,1140,1140,1346,1346
2022-04-13,11:40,11:40,13:46,13:47,1140,1140,1346,1347
